hand,height,player,age,ace,df,bpSaved
R,183.0,101312 - Robbie Weiss,21 ~ 25,3.8125,4.3125,0.428125
R,183.0,101312 - Robbie Weiss,26 ~ 30,2.0327868852459017,2.557377049180328,0.5301639344262294
R,188.0,101317 - John Sullivan,21 ~ 25,4.5,6.0,0.735
L,185.0,101318 - Javier Frana,21 ~ 25,4.722222222222222,2.0,0.5446296296296297
L,185.0,101318 - Javier Frana,26 ~ 30,6.56551724137931,1.6275862068965516,0.592551724137931
R,185.0,101320 - Magnus Gustafsson,21 ~ 25,1.7590361445783131,2.9397590361445785,0.5465060240963855
R,185.0,101320 - Magnus Gustafsson,26 ~ 30,2.3348837209302324,3.3209302325581396,0.5629767441860466
R,185.0,101320 - Magnus Gustafsson,31 ~ 35,4.01123595505618,3.9157303370786516,0.5503370786516855
R,183.0,101321 - Juan Carlos Baguena,21 ~ 25,1.5,2.5,0.445
R,183.0,101321 - Juan Carlos Baguena,26 ~ 30,2.0,4.0,0.2
R,180.0,101324 - Ulf Stenlund,26 ~ 30,0.5,1.25,0.5425
R,180.0,101327 - Cyril Suk,21 ~ 25,0.3333333333333333,3.3333333333333335,0.5
R,180.0,101327 - Cyril Suk,26 ~ 30,0.3333333333333333,2.3333333333333335,0.51
R,183.0,101328 - Mihnea Ion Nastase,21 ~ 25,0.0,5.0,0.67
R,190.0,101329 - Christer Allgardh,21 ~ 25,2.5,4.5,0.5
R,190.0,101329 - Christer Allgardh,26 ~ 30,6.0,2.6666666666666665,0.37333333333333335
R,188.0,101331 - Alex Nizet,21 ~ 25,0.0,6.0,0.6
L,173.0,101332 - Gilad Bloom,21 ~ 25,2.358490566037736,2.547169811320755,0.5322641509433963
L,173.0,101332 - Gilad Bloom,26 ~ 30,2.1818181818181817,2.4545454545454546,0.5399999999999999
L,188.0,101334 - Alexander Volkov,21 ~ 25,4.333333333333333,3.2093023255813953,0.5822480620155039
L,188.0,101334 - Alexander Volkov,26 ~ 30,5.013698630136986,3.6210045662100456,0.5722831050228311
L,188.0,101334 - Alexander Volkov,31 ~ 35,7.0,4.0,0.43
R,190.0,101337 - Martin Strelba,21 ~ 25,2.857142857142857,2.4285714285714284,0.4619047619047619
R,190.0,101337 - Martin Strelba,26 ~ 30,4.583333333333333,3.3333333333333335,0.48
R,188.0,101338 - Olivier Soules,21 ~ 25,3.5,0.5,0.6000000000000001
R,188.0,101338 - Olivier Soules,26 ~ 30,3.5,0.5,0.51
R,180.0,101339 - Agustin Moreno,26 ~ 30,3.75,4.0,0.6675
R,178.0,101341 - Pablo Albano,21 ~ 25,2.25,4.25,0.4075
R,178.0,101341 - Pablo Albano,26 ~ 30,2.75,8.75,0.6025
R,175.0,101344 - Bruno Oresar,21 ~ 25,1.0,1.0,0.63
R,183.0,101348 - Dave Randall,21 ~ 25,5.375,1.875,0.5674999999999999
R,183.0,101348 - Dave Randall,26 ~ 30,5.545454545454546,2.3636363636363638,0.520909090909091
R,193.0,101349 - Adam Malik,26 ~ 30,6.2,3.0,0.27999999999999997
R,180.0,101353 - Lionel Barthez,26 ~ 30,4.0,8.2,0.507
R,180.0,101353 - Lionel Barthez,31 ~ 35,5.5,2.5,0.69
R,175.0,101354 - Andrew Sznajder,21 ~ 25,3.8421052631578947,3.8947368421052633,0.5421052631578946
R,175.0,101354 - Andrew Sznajder,26 ~ 30,3.9285714285714284,3.9285714285714284,0.4914285714285715
R,170.0,101356 - Buff Farrow,21 ~ 25,2.3333333333333335,1.6666666666666667,0.6033333333333334
R,170.0,101356 - Buff Farrow,26 ~ 30,5.0,1.5,0.745
R,170.0,101358 - Olivier Delaitre,21 ~ 25,3.8260869565217392,3.8405797101449277,0.5240579710144927
R,170.0,101358 - Olivier Delaitre,26 ~ 30,3.234042553191489,3.4184397163120566,0.5420567375886525
R,170.0,101358 - Olivier Delaitre,31 ~ 35,3.5,3.2142857142857144,0.39571428571428574
R,185.0,101360 - Mark Keil,21 ~ 25,4.571428571428571,5.142857142857143,0.6500000000000001
R,185.0,101360 - Mark Keil,26 ~ 30,5.666666666666667,7.0,0.5
L,193.0,101362 - Stephane Simian,21 ~ 25,6.6923076923076925,3.230769230769231,0.5546153846153847
L,193.0,101362 - Stephane Simian,26 ~ 30,4.663265306122449,4.295918367346939,0.5531632653061225
L,193.0,101362 - Stephane Simian,31 ~ 35,3.0,2.0,0.56
R,185.0,101364 - Bret Garnett,21 ~ 25,5.888888888888889,3.4444444444444446,0.6122222222222223
R,185.0,101364 - Bret Garnett,26 ~ 30,5.5,4.0,0.41000000000000003
R,188.0,101365 - Paul Wekesa,21 ~ 25,4.0,9.5,0.29000000000000004
R,188.0,101365 - Paul Wekesa,26 ~ 30,3.2916666666666665,3.0833333333333335,0.5045833333333333
L,175.0,101366 - David Macpherson,21 ~ 25,1.0,4.0,0.64
R,190.0,101367 - Igor Saric,26 ~ 30,5.0,0.0,0.62
R,185.0,101368 - Christian Miniussi,21 ~ 25,2.590909090909091,2.909090909090909,0.504090909090909
R,185.0,101368 - Christian Miniussi,26 ~ 30,3.0833333333333335,4.166666666666667,0.6191666666666666
R,185.0,101369 - Bent Ove Pedersen,21 ~ 25,4.0,1.0,0.7
R,190.0,101370 - Paolo Pambianco,21 ~ 25,2.5,6.5,0.5800000000000001
R,190.0,101370 - Paolo Pambianco,26 ~ 30,2.5,3.0,0.775
L,180.0,101373 - Karsten Braasch,21 ~ 25,5.607142857142857,2.3214285714285716,0.5375
L,180.0,101373 - Karsten Braasch,26 ~ 30,6.72093023255814,2.604651162790698,0.5362790697674418
L,180.0,101373 - Karsten Braasch,31 ~ 35,5.75,4.75,0.53
L,188.0,101374 - Leonardo Lavalle,21 ~ 25,5.166666666666667,3.3666666666666667,0.5026666666666666
L,188.0,101374 - Leonardo Lavalle,26 ~ 30,3.1875,3.9375,0.44562500000000005
L,188.0,101374 - Leonardo Lavalle,31 ~ 35,1.5,4.0,0.61
R,185.0,101375 - Brian Devening,21 ~ 25,1.25,2.0,0.5925
R,185.0,101375 - Brian Devening,26 ~ 30,2.857142857142857,4.142857142857143,0.5599999999999999
R,180.0,101377 - Christian Bergstrom,21 ~ 25,2.5742574257425743,1.6534653465346534,0.5404950495049504
R,180.0,101377 - Christian Bergstrom,26 ~ 30,2.564516129032258,2.4838709677419355,0.5420967741935485
R,183.0,101381 - Aaron Krickstein,21 ~ 25,3.953488372093023,2.1744186046511627,0.5437209302325581
R,183.0,101381 - Aaron Krickstein,26 ~ 30,4.203389830508475,2.2288135593220337,0.5639830508474576
R,178.0,101382 - Marcelo Filippini,21 ~ 25,1.6666666666666667,1.8472222222222223,0.5204166666666666
R,178.0,101382 - Marcelo Filippini,26 ~ 30,1.782857142857143,1.92,0.5755428571428571
R,178.0,101382 - Marcelo Filippini,31 ~ 35,1.8285714285714285,1.7142857142857142,0.5945714285714285
R,180.0,101383 - Stephane Sansoni,21 ~ 25,2.0,3.3333333333333335,0.45999999999999996
R,180.0,101383 - Stephane Sansoni,26 ~ 30,3.0,2.0,0.47
R,180.0,101387 - Claudio Pistolesi,21 ~ 25,2.2325581395348837,1.9767441860465116,0.552093023255814
R,180.0,101387 - Claudio Pistolesi,26 ~ 30,2.1818181818181817,1.3636363636363635,0.6154545454545455
L,170.0,101389 - Oren Motevassel,26 ~ 30,0.0,0.0,0.25
L,170.0,101389 - Oren Motevassel,31 ~ 35,0.5,2.0,0.525
L,180.0,101391 - Carl Uwe Steeb,21 ~ 25,2.983050847457627,1.4491525423728813,0.559406779661017
L,180.0,101391 - Carl Uwe Steeb,26 ~ 30,2.6853932584269664,2.0786516853932584,0.5253932584269663
R,180.0,101393 - Jens Woehrmann,21 ~ 25,3.6666666666666665,2.6666666666666665,0.5199999999999999
L,193.0,101398 - Neil Borwick,21 ~ 25,4.8,2.08,0.5132
L,193.0,101398 - Neil Borwick,26 ~ 30,5.676470588235294,2.9705882352941178,0.5576470588235295
L,180.0,101404 - Thomas Muster,21 ~ 25,1.7380952380952381,1.7857142857142858,0.6009523809523809
L,180.0,101404 - Thomas Muster,26 ~ 30,3.3095890410958906,2.3945205479452056,0.5948493150684931
L,180.0,101404 - Thomas Muster,31 ~ 35,3.0,2.409090909090909,0.5377272727272727
L,180.0,101404 - Thomas Muster,41 +,3.6666666666666665,2.6666666666666665,0.46
R,183.0,101406 - Wojtek Kowalski,21 ~ 25,5.5,2.5,0.53
R,183.0,101406 - Wojtek Kowalski,26 ~ 30,6.363636363636363,2.090909090909091,0.49727272727272726
R,180.0,101407 - David Engel,21 ~ 25,2.8275862068965516,2.0689655172413794,0.5513793103448276
R,180.0,101407 - David Engel,26 ~ 30,3.0,2.0,0.455
R,170.0,101409 - Jaime Yzaga,21 ~ 25,1.7052631578947368,2.6315789473684212,0.5336842105263158
R,170.0,101409 - Jaime Yzaga,26 ~ 30,2.1926605504587156,3.055045871559633,0.5640366972477064
R,185.0,101412 - Shuzo Matsuoka,21 ~ 25,6.440476190476191,2.5714285714285716,0.5761904761904761
R,185.0,101412 - Shuzo Matsuoka,26 ~ 30,8.632075471698114,3.0377358490566038,0.5708490566037736
R,178.0,101413 - Felix Barrientos,21 ~ 25,1.6,3.6,0.44400000000000006
R,190.0,101414 - Boris Becker,21 ~ 25,8.744,3.776,0.522
R,190.0,101414 - Boris Becker,26 ~ 30,11.099056603773585,5.05188679245283,0.573066037735849
R,190.0,101414 - Boris Becker,31 ~ 35,10.533333333333333,5.733333333333333,0.6423333333333334
R,173.0,101416 - Joao Cunha Silva,21 ~ 25,2.064516129032258,2.4193548387096775,0.5151612903225807
R,173.0,101416 - Joao Cunha Silva,26 ~ 30,2.4516129032258065,2.3870967741935485,0.5280645161290323
R,190.0,101418 - Herve Grenier,26 ~ 30,2.0,7.0,0.33
R,185.0,101420 - Vaclav Roubicek,21 ~ 25,1.4,3.8,0.49399999999999994
R,185.0,101420 - Vaclav Roubicek,26 ~ 30,4.0,2.6666666666666665,0.5766666666666667
R,183.0,101421 - Veli Paloheimo,21 ~ 25,1.7297297297297298,2.4594594594594597,0.48027027027027036
R,185.0,101422 - Mark Kaplan,21 ~ 25,2.5,3.5,0.615
R,185.0,101422 - Mark Kaplan,26 ~ 30,2.5714285714285716,1.4285714285714286,0.49000000000000005
R,185.0,101424 - Brent Haygarth,26 ~ 30,7.0,5.0,0.5
R,170.0,101430 - Sergio Cortes,21 ~ 25,0.8,1.4,0.558
R,170.0,101430 - Sergio Cortes,26 ~ 30,0.47058823529411764,2.411764705882353,0.5476470588235294
R,183.0,101432 - Dimitri Poliakov,21 ~ 25,2.0,2.6451612903225805,0.5216129032258064
R,183.0,101432 - Dimitri Poliakov,26 ~ 30,2.09375,2.71875,0.50375
L,190.0,101434 - Petr Korda,21 ~ 25,3.0813953488372094,4.203488372093023,0.5849418604651163
L,190.0,101434 - Petr Korda,26 ~ 30,5.0144927536231885,4.963768115942029,0.5957971014492753
L,190.0,101434 - Petr Korda,31 ~ 35,4.958333333333333,5.083333333333333,0.6120833333333333
R,190.0,101436 - George Cosac,26 ~ 30,2.0,6.0,0.67
R,178.0,101439 - Javier Sanchez,21 ~ 25,2.325,1.85,0.5665
R,178.0,101439 - Javier Sanchez,26 ~ 30,2.482638888888889,2.701388888888889,0.5470138888888889
R,178.0,101439 - Javier Sanchez,31 ~ 35,2.625,3.125,0.57875
R,185.0,101440 - Mark Koevermans,21 ~ 25,3.3676470588235294,1.9705882352941178,0.5248529411764705
R,185.0,101440 - Mark Koevermans,26 ~ 30,2.0,1.5,0.505
R,180.0,101441 - Martin Sinner,21 ~ 25,2.4,4.9,0.493
R,180.0,101441 - Martin Sinner,26 ~ 30,4.933333333333334,5.166666666666667,0.5123333333333333
R,180.0,101441 - Martin Sinner,31 ~ 35,5.5,3.5,0.475
R,173.0,101444 - Bonit Wiryawan,26 ~ 30,1.0,2.5,0.575
R,185.0,101459 - Tomas Nydahl,21 ~ 25,2.6666666666666665,4.333333333333333,0.5483333333333332
R,185.0,101459 - Tomas Nydahl,26 ~ 30,3.523076923076923,3.923076923076923,0.5018461538461538
L,190.0,101460 - Jose Francisco Altur,21 ~ 25,2.7916666666666665,2.7083333333333335,0.50375
L,190.0,101460 - Jose Francisco Altur,26 ~ 30,2.7857142857142856,3.4285714285714284,0.4935714285714285
R,175.0,101462 - Francisco Roig,21 ~ 25,1.6666666666666667,2.64,0.49679999999999996
R,175.0,101462 - Francisco Roig,26 ~ 30,2.6444444444444444,2.311111111111111,0.5039999999999999
R,175.0,101462 - Francisco Roig,31 ~ 35,3.0,2.0,0.4
R,185.0,101463 - Bernd Karbacher,21 ~ 25,5.104477611940299,3.5522388059701493,0.571044776119403
R,185.0,101463 - Bernd Karbacher,26 ~ 30,5.031055900621118,2.813664596273292,0.557888198757764
R,185.0,101463 - Bernd Karbacher,31 ~ 35,6.25,2.90625,0.5528124999999999
R,185.0,101468 - Gerard Solves,21 ~ 25,3.111111111111111,3.4444444444444446,0.548888888888889
R,185.0,101468 - Gerard Solves,26 ~ 30,3.5121951219512195,2.4878048780487805,0.4963414634146341
R,185.0,101468 - Gerard Solves,31 ~ 35,4.5,2.0,0.565
R,173.0,101469 - Brian Garrow,21 ~ 25,1.4285714285714286,2.7142857142857144,0.517142857142857
R,180.0,101472 - Tino Anda,21 ~ 25,3.0,4.0,0.44
R,180.0,101473 - Jozsef Krocsko,21 ~ 25,0.25,2.25,0.2975
R,180.0,101473 - Jozsef Krocsko,26 ~ 30,0.4,2.5,0.43699999999999994
R,183.0,101475 - Carlos Costa,21 ~ 25,4.530769230769231,2.2846153846153845,0.5426923076923078
R,183.0,101475 - Carlos Costa,26 ~ 30,3.7361702127659573,2.65531914893617,0.5317446808510639
R,183.0,101475 - Carlos Costa,31 ~ 35,5.2727272727272725,3.0,0.44909090909090915
R,196.0,101477 - Chris Bailey,21 ~ 25,3.5555555555555554,2.2222222222222223,0.5777777777777777
R,196.0,101477 - Chris Bailey,26 ~ 30,4.333333333333333,6.0,0.7433333333333333
R,183.0,101479 - Tj Middleton,21 ~ 25,0.5,0.5,0.3
R,183.0,101479 - Tj Middleton,26 ~ 30,7.0,6.0,0.6060000000000001
R,188.0,101481 - Omar Camporese,21 ~ 25,5.782945736434108,2.6511627906976742,0.5671317829457364
R,188.0,101481 - Omar Camporese,26 ~ 30,5.377358490566038,2.3962264150943398,0.5686792452830188
R,196.0,101482 - Markus Zoecke,21 ~ 25,6.880952380952381,2.4404761904761907,0.5885714285714285
R,196.0,101482 - Markus Zoecke,26 ~ 30,7.878048780487805,3.1707317073170733,0.5046341463414634
R,180.0,101483 - Ricardo Camargo,21 ~ 25,4.0,14.0,0.45
R,175.0,101484 - Vladimir Gabrichidze,21 ~ 25,2.2857142857142856,1.1428571428571428,0.5357142857142857
R,175.0,101484 - Vladimir Gabrichidze,26 ~ 30,4.0,1.0,0.45
L,183.0,101490 - Daniel Orsanic,21 ~ 25,1.6666666666666667,2.4166666666666665,0.5458333333333333
L,183.0,101490 - Daniel Orsanic,26 ~ 30,1.5294117647058822,2.7058823529411766,0.5929411764705882
L,190.0,101492 - Sander Groen,21 ~ 25,2.6666666666666665,3.6666666666666665,0.19333333333333336
L,190.0,101492 - Sander Groen,26 ~ 30,3.857142857142857,4.142857142857143,0.5257142857142857
R,185.0,101495 - Miguel Tobon,26 ~ 30,5.454545454545454,3.727272727272727,0.5763636363636363
R,185.0,101495 - Miguel Tobon,31 ~ 35,3.0,4.0,0.46499999999999997
L,168.0,101499 - Eduardo Furusho,21 ~ 25,0.0,5.0,0.55
R,190.0,101500 - Christian Saceanu,21 ~ 25,4.602941176470588,5.029411764705882,0.5358823529411766
R,190.0,101500 - Christian Saceanu,26 ~ 30,6.0,6.5,0.65
L,183.0,101502 - Torben Theine,21 ~ 25,1.0,1.0,0.38
L,183.0,101502 - Torben Theine,26 ~ 30,0.0,3.0,0.5
L,183.0,101504 - Laurent Prades,21 ~ 25,4.333333333333333,2.6666666666666665,0.6588888888888889
R,178.0,101507 - Tomas Carbonell,21 ~ 25,1.9838709677419355,4.153225806451613,0.5021774193548387
R,178.0,101507 - Tomas Carbonell,26 ~ 30,3.187878787878788,3.6787878787878787,0.5107272727272728
R,178.0,101507 - Tomas Carbonell,31 ~ 35,2.5,4.0,0.475
R,183.0,101510 - Henrik Holm,21 ~ 25,8.380952380952381,6.780952380952381,0.579047619047619
R,183.0,101510 - Henrik Holm,26 ~ 30,8.380281690140846,7.676056338028169,0.5336619718309861
R,175.0,101511 - Horst Skoff,21 ~ 25,3.023076923076923,2.6538461538461537,0.5513846153846155
R,175.0,101511 - Horst Skoff,26 ~ 30,2.864864864864865,2.918918918918919,0.5172972972972973
R,193.0,101512 - Trevor Kronemann,26 ~ 30,4.0,7.0,0.4
R,183.0,101513 - John Stimpson,21 ~ 25,1.6666666666666667,2.3333333333333335,0.52
L,190.0,101515 - Donald Johnson,21 ~ 25,2.3333333333333335,4.666666666666667,0.48
L,190.0,101515 - Donald Johnson,26 ~ 30,3.2,4.6,0.5340000000000001
L,190.0,101515 - Donald Johnson,31 ~ 35,2.0,3.6666666666666665,0.33
R,180.0,101516 - Joao Zwetsch,21 ~ 25,2.0,1.0,0.75
R,180.0,101522 - Chi Wan Kim,21 ~ 25,1.0,4.5,0.535
R,180.0,101522 - Chi Wan Kim,26 ~ 30,3.0,1.0,0.71
R,188.0,101524 - Stephan Rhode,21 ~ 25,3.5,3.5,0.75
R,193.0,101529 - Michael Stich,21 ~ 25,7.6415929203539825,3.747787610619469,0.5738938053097344
R,193.0,101529 - Michael Stich,26 ~ 30,8.95364238410596,4.298013245033113,0.6026490066225165
R,185.0,101531 - Mario Visconti,21 ~ 25,4.5,2.25,0.57125
L,183.0,101532 - Francisco Clavet,21 ~ 25,1.12,2.2914285714285714,0.5434285714285714
L,183.0,101532 - Francisco Clavet,26 ~ 30,1.896774193548387,2.2129032258064516,0.5277096774193548
L,183.0,101532 - Francisco Clavet,31 ~ 35,2.242424242424242,1.9575757575757575,0.5413939393939394
R,168.0,101534 - Libor Nemecek,21 ~ 25,0.2857142857142857,0.9285714285714286,0.59
R,168.0,101534 - Libor Nemecek,26 ~ 30,0.2857142857142857,2.0,0.39285714285714285
L,193.0,101536 - Murphy Jensen,21 ~ 25,1.5,6.0,0.525
L,193.0,101536 - Murphy Jensen,26 ~ 30,2.6666666666666665,4.0,0.20333333333333334
L,180.0,101543 - Jeff Tarango,21 ~ 25,3.3157894736842106,4.026315789473684,0.5573684210526316
L,180.0,101543 - Jeff Tarango,26 ~ 30,4.169811320754717,3.6792452830188678,0.5165566037735848
L,180.0,101543 - Jeff Tarango,31 ~ 35,4.8,4.461538461538462,0.561076923076923
R,193.0,101544 - Marcos Perez Hubert,21 ~ 25,5.0,2.0,0.64
L,183.0,101549 - Rodolphe Gilbert,21 ~ 25,4.3277310924369745,2.638655462184874,0.5256302521008404
L,183.0,101549 - Rodolphe Gilbert,26 ~ 30,3.926829268292683,2.4146341463414633,0.5482926829268293
L,183.0,101549 - Rodolphe Gilbert,31 ~ 35,6.0,1.0,0.75
R,193.0,101552 - Xavier Daufresne,21 ~ 25,3.3,2.75,0.4999999999999999
R,193.0,101552 - Xavier Daufresne,26 ~ 30,1.8571428571428572,2.0,0.47428571428571425
R,188.0,101561 - Nicklas Utgren,21 ~ 25,2.2857142857142856,1.7142857142857142,0.48142857142857143
R,188.0,101561 - Nicklas Utgren,26 ~ 30,6.333333333333333,4.0,0.6433333333333334
R,188.0,101565 - Marius Barnard,21 ~ 25,0.0,3.0,0.44
R,188.0,101565 - Marius Barnard,26 ~ 30,0.0,1.0,0.44
L,183.0,101567 - Hendrik Jan Davids,21 ~ 25,2.6923076923076925,2.0,0.48384615384615387
L,183.0,101567 - Hendrik Jan Davids,26 ~ 30,4.684210526315789,2.6842105263157894,0.6131578947368421
R,180.0,101570 - Vicente Solves,21 ~ 25,0.0,5.0,0.2
R,175.0,101573 - Carl Chang,21 ~ 25,2.0,5.5,0.45
R,175.0,101573 - Carl Chang,26 ~ 30,6.0,4.0,0.44333333333333336
R,175.0,101574 - Alejandro Aramburu,21 ~ 25,0.0,0.0,0.7
R,175.0,101574 - Alejandro Aramburu,26 ~ 30,0.0,1.0,0.0
R,165.0,101577 - Jia Ping Xia,21 ~ 25,0.0,2.5,0.47
R,165.0,101577 - Jia Ping Xia,26 ~ 30,0.5,2.3333333333333335,0.525
R,183.0,101580 - Roger Rasheed,21 ~ 25,8.5,10.5,0.56
R,178.0,101581 - Jose Luis Aparisi,21 ~ 25,1.3333333333333333,2.0,0.5133333333333333
R,180.0,101582 - Gilbert Schaller,21 ~ 25,0.9402985074626866,0.47761194029850745,0.5161194029850746
R,180.0,101582 - Gilbert Schaller,26 ~ 30,1.3355704697986577,1.2751677852348993,0.5171812080536913
R,188.0,101584 - Keith Evans,21 ~ 25,7.5,8.833333333333334,0.45
R,188.0,101584 - Keith Evans,26 ~ 30,17.5,10.0,0.815
L,190.0,101585 - Fabio Silberberg,21 ~ 25,1.5,9.5,0.655
R,178.0,101588 - Jason Netter,21 ~ 25,0.0,6.0,0.65
R,183.0,101589 - Arnaud Boetsch,21 ~ 25,4.123529411764705,3.0,0.5431176470588235
R,183.0,101589 - Arnaud Boetsch,26 ~ 30,3.926553672316384,3.4237288135593222,0.5514124293785311
R,183.0,101590 - Eui Jong Chang,21 ~ 25,3.1666666666666665,3.1666666666666665,0.4383333333333333
R,183.0,101590 - Eui Jong Chang,26 ~ 30,2.0,1.0,0.6
R,173.0,101591 - Danny Sapsford,21 ~ 25,0.8,5.2,0.5519999999999999
R,173.0,101591 - Danny Sapsford,26 ~ 30,2.6,2.4571428571428573,0.5494285714285714
R,180.0,101593 - Chris Garner,21 ~ 25,4.392857142857143,2.3214285714285716,0.5260714285714286
R,193.0,101594 - Carsten Arriens,21 ~ 25,2.6129032258064515,1.8387096774193548,0.5296774193548387
R,193.0,101594 - Carsten Arriens,26 ~ 30,3.5833333333333335,2.9166666666666665,0.5
L,175.0,101597 - Louis Gloria,21 ~ 25,2.230769230769231,3.6153846153846154,0.4807692307692307
L,175.0,101597 - Louis Gloria,26 ~ 30,3.090909090909091,5.545454545454546,0.5936363636363636
R,190.0,101600 - Daniel Courcol,26 ~ 30,5.0,4.6,0.65
R,185.0,101601 - Brett Steven,21 ~ 25,3.058252427184466,3.1650485436893203,0.5754368932038835
R,185.0,101601 - Brett Steven,26 ~ 30,3.947712418300654,2.9019607843137254,0.6115032679738562
R,185.0,101602 - Jack Waite,26 ~ 30,4.0,1.3333333333333333,0.3666666666666667
R,180.0,101606 - Alberto Mancini,21 ~ 25,2.8119658119658117,2.0256410256410255,0.5665811965811967
R,188.0,101608 - Tom Kempers,21 ~ 25,3.0,4.0,0.78
R,188.0,101608 - Tom Kempers,26 ~ 30,8.0,5.142857142857143,0.5557142857142857
R,193.0,101609 - David Wheaton,21 ~ 25,8.18131868131868,4.554945054945055,0.58010989010989
R,193.0,101609 - David Wheaton,26 ~ 30,7.233009708737864,3.8349514563106797,0.5598058252427184
R,193.0,101609 - David Wheaton,31 ~ 35,6.5,4.5,0.625
R,188.0,101611 - Cedric Pioline,21 ~ 25,4.805825242718447,3.1941747572815533,0.5596601941747572
R,188.0,101611 - Cedric Pioline,26 ~ 30,5.663120567375887,3.6843971631205674,0.5808865248226951
R,188.0,101611 - Cedric Pioline,31 ~ 35,7.931372549019608,4.715686274509804,0.5675490196078431
R,183.0,101612 - Roland Burtscher,21 ~ 25,2.0,1.875,0.58625
R,180.0,101613 - Malivai Washington,21 ~ 25,5.148648648648648,2.855855855855856,0.5133783783783784
R,180.0,101613 - Malivai Washington,26 ~ 30,5.582677165354331,3.015748031496063,0.585275590551181
R,193.0,101617 - Dennis Schmid,26 ~ 30,4.0,8.0,0.2
R,185.0,101626 - Stephen Noteboom,26 ~ 30,6.5,4.0,0.85
R,178.0,101629 - Matt Lucena,21 ~ 25,2.0,4.0,0.5
R,178.0,101630 - Clement Ngoran,21 ~ 25,12.5,2.5,0.76
R,178.0,101630 - Clement Ngoran,26 ~ 30,5.0,1.0,0.69
R,190.0,101632 - Per Henricsson,21 ~ 25,3.0,2.0,0.33
R,188.0,101636 - Wade Mcguire,21 ~ 25,4.333333333333333,3.8333333333333335,0.665
R,188.0,101636 - Wade Mcguire,26 ~ 30,5.235294117647059,6.176470588235294,0.5182352941176472
R,175.0,101639 - Lan Bale,21 ~ 25,2.0,3.0,0.6699999999999999
R,178.0,101641 - Jose Luis Noriega,21 ~ 25,6.5,5.5,0.315
R,178.0,101642 - Bart Wuyts,21 ~ 25,0.36363636363636365,4.194805194805195,0.4862337662337663
R,175.0,101647 - Byron Black,21 ~ 25,2.7589285714285716,3.0625,0.5389285714285714
R,175.0,101647 - Byron Black,26 ~ 30,3.7490196078431373,2.619607843137255,0.5389803921568628
R,175.0,101647 - Byron Black,31 ~ 35,2.8979591836734695,1.8571428571428572,0.5426530612244898
R,178.0,101649 - Guillermo Perez Roldan,21 ~ 25,1.3627450980392157,1.2549019607843137,0.5638235294117647
R,178.0,101649 - Guillermo Perez Roldan,26 ~ 30,1.1428571428571428,1.4285714285714286,0.5914285714285715
L,183.0,101659 - Jan Apell,21 ~ 25,4.676923076923077,2.6769230769230767,0.5595384615384617
L,183.0,101659 - Jan Apell,26 ~ 30,4.303030303030303,2.909090909090909,0.503030303030303
R,183.0,101660 - Francisco Montana,21 ~ 25,1.4444444444444444,2.75,0.41583333333333333
R,183.0,101660 - Francisco Montana,26 ~ 30,1.4545454545454546,3.1818181818181817,0.5372727272727272
R,185.0,101661 - Nicolas Becerra,21 ~ 25,4.5,6.5,0.555
R,190.0,101668 - Peter Nyborg,21 ~ 25,6.0,5.333333333333333,0.59
R,190.0,101668 - Peter Nyborg,26 ~ 30,6.0,2.5,0.5
R,190.0,101672 - Michael Geserer,21 ~ 25,3.6666666666666665,1.6666666666666667,0.5566666666666666
R,190.0,101672 - Michael Geserer,26 ~ 30,3.3333333333333335,1.3333333333333333,0.7033333333333335
R,193.0,101674 - Rudiger Haas,21 ~ 25,4.5,2.0,0.44999999999999996
R,178.0,101675 - Martin Rodriguez,21 ~ 25,9.0,5.0,0.86
R,178.0,101675 - Martin Rodriguez,26 ~ 30,6.92,4.6,0.517
R,178.0,101675 - Martin Rodriguez,31 ~ 35,4.666666666666667,5.666666666666667,0.21
R,180.0,101681 - Chris Wilkinson,21 ~ 25,4.958333333333333,4.416666666666667,0.4862499999999999
R,180.0,101681 - Chris Wilkinson,26 ~ 30,4.525,3.65,0.555
R,188.0,101682 - David Adams,21 ~ 25,4.454545454545454,2.5,0.5068181818181818
R,188.0,101682 - David Adams,26 ~ 30,1.6666666666666667,4.333333333333333,0.405
R,190.0,101685 - Markus Naewie,21 ~ 25,1.7547169811320755,1.3962264150943395,0.549245283018868
L,173.0,101686 - Franco Davin,21 ~ 25,1.282258064516129,1.935483870967742,0.5231451612903226
L,173.0,101686 - Franco Davin,26 ~ 30,1.875,2.125,0.4875
R,173.0,101687 - David Dilucia,21 ~ 25,4.454545454545454,4.181818181818182,0.5181818181818182
R,173.0,101687 - David Dilucia,26 ~ 30,5.416666666666667,4.916666666666667,0.5599999999999999
